id1,id2,paperAbstract1,paperAbstract2,label
927b6817-28d8-43bc-80df-c8b77f969969,d775f6bb-40fd-4c72-b184-1444f0a14b4f,"State-of-the-art object-based approaches to automatic plant classification for crop/weed discrimination are reported to work with typical classification rates of 80â€“90% under laboratory or restricted field conditions. Adapting their parameter sets and classifiers to match changing field situation is laborious, yet it is required for practical application. Pixel-based classification allows adjusting the classifier model in the field easily by adding a few marks to sample data; however, pixel-based classification of camera data for crop/weed discrimination is impractical, as pixel features lack descriptiveness. This paper contributes a multi-wavelength laser line profile (MWLP) system for scanning the plants and obtaining sensor data, yielding image-based 3D range data, matched spectral reflectance, and scattering data at multiple wavelengths for each pixel. Using these descriptive pixel features, pixel-based Bayesian classification for crop/weed discrimination requires very few field-specific label data, thus allowing In-Field-Labeling for classifier adaptation to specific field situations. For different field situations and two different crops (carrots (Daucus carota) and corn salad (Valerianella locusta)) the classification using spectral and 3D features applying classifiers generated from very few marks in sample data (i.e., with very little effort for labeling), was successfully demonstrated, thereby achieving misclassification rates comparable to the best literature values.","The classification of graphs is a key challenge within many scientific fields using graphs to represent data and is an active area of research. Graph classification can be critical in identifying and labelling unknown graphs within a dataset and has seen application across many scientific fields. Graph classification poses two distinct problems: the classification of elements within a graph and the classification of the entire graph. Whilst there is considerable work on the first problem, the efficient and accurate classification of massive graphs into one or more classes has, thus far, received less attention. In this paper we propose the Deep Topology Classification (DTC) approach for global graph classification. DTC extracts both global and vertex level topological features from a graph to create a highly discriminate representation in feature space. A deep feed-forward neural network is designed and trained to classify these graph feature vectors. This approach is shown to be over 99% accurate at discerning graph classes over two datasets. Additionally, it is shown to be more accurate than current state of the art approaches both in binary and multi-class graph classification tasks.",0
52b683ad-2c75-433a-bb64-b36e5c48fde1,072aea53-e281-47f7-8203-e7259fcf54f7,"We present a derivation of a control-flow analysis by abstract interpretation. Our starting point is a transition system semantics defined as an abstract machine for a small functional language in continuation-passing style. We obtain a Galois connection for abstracting the machine states by composing Galois connections, most notable an independent-attribute Galois connection on machine states and a Galois connection induced by a closure operator associated with a constituent-parts relation on environments. We calculate abstract transfer functions by applying the state abstraction to the collecting semantics, resulting in a novel characterization of demand-driven 0-CFA.","Two different methods of flow analysis are discussed, one a significant generalization of the other. It is shown that the two methods have significantly different intrinsic computational complexities. As an outgrowth of our observations it is shown that a feature of the programming language used by Dijkstra in A Discipline of Programming makes it unsuitable for compile-time type checking, thus suggesting that flow analysis is applicable to the design of programming languages, as well as to their implementation. It is also shown that program verification by the method of inductive assertions is very likely to lead to assertions whose lengths and proofs are not polynomially bounded in the size of the program being verified, even for very simple programs. This last observation casts further doubt on the practicality and relevance of mechanized verification of arbitrary programs.",1
3ff1bd13-39dd-40db-83ee-8791a4db0e2f,05104314-7968-49d4-ae5d-f250ad95ddb0,"Color-depth cameras (RGB-D cameras) have become the primary sensors in most robotics systems, from service robotics to industrial robotics applications. Typical consumer-grade RGB-D cameras are provided with a coarse intrinsic and extrinsic calibration that generally does not meet the accuracy requirements needed by many robotics applications (e.g., high accuracy 3D environment reconstruction and mapping, high precision object recognition and localization, ...). In this paper, we propose a human-friendly, reliable and accurate calibration framework that enables to easily estimate both the intrinsic and extrinsic parameters of a general color-depth sensor couple. Our approach is based on a novel, two components, measurement error model that unifies the error sources of different RGB-D pairs based on different technologies, such as structured-light 3D cameras and time-of-flight cameras. The proposed correction model is implemented using two different parametric undistortion maps that provide the calibrated readings by means of linear combinations of control functions. Our method provides some important advantages compared to other state-of-the-art systems: it is general (i.e., well suited for different types of sensors), it is based on an easy and stable calibration protocol, it provides a greater calibration accuracy, and it has been implemented within the ROS robotics framework. We report detailed and comprehensive experimental validations and performance comparisons to support our statements.","This article addresses a virtual machine (VM) allocation problem that appears in a novel business model for cloud computing. In this model, a cloud service broker owns a number of cloud reserved instances that outsources to its customers as cheap as on-demand VMs. The objective of the broker is to efficiently manage its reserved resources to maximize its revenue. We enhance the previous definition of the problem by considering more realistic parameters: geographical localization of resources and users, different types of applications, and data transfer costs. We propose a set of heuristics to solve the optimization problem of maximizing the cloud provider profit while offering appropriate Quality-of-Service to the users. The experimental analysis is performed over different scenarios using real data from cloud providers.",0
733347b5-4a02-4413-ac4c-93899ab336db,0a5893d8-c402-47c0-8cd6-ecb1a1841c77,"This paper studies the opinion dynamics that result when individuals consecutively discuss a sequence of issues. Specifically, we study how individuals' self-confidence levels evolve via a reflected appraisal mechanism. Motivated by the DeGroot-Friedkin model, we propose a Modified DeGroot-Friedkin model which allows individuals to update their self-confidence levels by only interacting with their neighbors and in particular, the modified model allows the update of self-confidence levels to take place in finite time without waiting for the opinion process to reach a consensus on any particular issue. We study properties of this Modified DeGroot-Friedkin model and compare the associated equilibria and stability with those of the original DeGroot-Friedkin model. Specifically, for the case when the interaction matrix is doubly stochastic, we show that for the modified model, the vector of individuals' self-confidence levels converges to a unique nontrivial equilibrium which for each individual is equal to 1 over n, where n is the number of individuals. This implies that eventually individuals reach a democratic state.","The process by which new ideas, innovations, and behaviors spread through a large social network can be thought of as a networked interaction game: Each agent obtains information from certain number of agents in his friendship neighborhood, and adapts his idea or behavior to increase his benefit. In this paper, we are interested in how opinions, about a certain topic, form in social networks. We model opinions as continuous scalars ranging from 0 to 1 with 1(0) representing extremely positive(negative) opinion. Each agent has an initial opinion and incurs some cost depending on the opinions of his neighbors, his initial opinion, and his stubbornness about his initial opinion. Agents iteratively update their opinions based on their own initial opinions and observing the opinions of their neighbors. The iterative update of an agent can be viewed as a myopic cost-minimization response (i.e., the so-called best response) to the others' actions. We study whether an equilibrium can emerge as a result of such local interactions and how such equilibrium possibly depends on the network structure, initial opinions of the agents, and the location of stubborn agents and the extent of their stubbornness. We also study the convergence speed to such equilibrium and characterize the convergence time as a function of aforementioned factors. We also discuss the implications of such results in a few well-known graphs including small-world graphs.",1
2d15aa43-e29b-48ad-9afc-02db50591eb8,0bc83749-8225-4f84-975c-5674e021dcf8,"Multi-task learning (MTL) aims to improve generalization performance by learning multiple related tasks simultaneously. In this paper, we consider the problem of learning shared structures from multiple related tasks. We present an improved formulation ( i ASO) for multi-task learning based on the non-convex alternating structure optimization (ASO) algorithm, in which all tasks are related by a shared feature representation. We convert  i ASO, a non-convex formulation, into a relaxed convex one, which is, however, not scalable to large data sets due to its complex constraints. We propose an alternating optimization ( c ASO) algorithm which solves the convex relaxation efficiently, and further show that  c ASO converges to a global optimum. In addition, we present a theoretical condition, under which  c ASO can find a globally optimal solution to  i ASO. Experiments on several benchmark data sets confirm our theoretical analysis.","The sum of the largest eigenvalues of a symmetric matrix is a nonsmooth convex function of the matrix elements. Max characterizations for this sum are established, giving a concise characterization of the subdifferential in terms of a dual matrix. This leads to a very useful characterization of the generalized gradient of the following convex composite function: the sum of the largest eigenvalues of a smooth symmetric matrix-valued function of a set of real parameters. The dual matrix provides the information required to either verify first-order optimality conditions at a point or to generate a descent direction for the eigenvalue sum from that point, splitting a multiple eigenvalue if necessary. Connections with the classical literature on sums of eigenvalues and eigenvalue perturbation theory are discussed. Sums of the largest eigenvalues in the absolute value sense are also addressed.",1
6750378d-2b48-41e5-9ed4-7dcd7d21b122,1d94a763-f845-4b3f-b336-5a44255c7d23,"Characterizing the polynomial chaos expansion (PCE) of a vector-valued random variable with probability distribution concentrated on a manifold is a relevant problem in data-driven settings. The probability distribution of such random vectors is multimodal in general, leading to potentially very slow convergence of the PCE. In this paper, we build on a recent development for estimating and sampling from probabilities concentrated on a diffusion manifold. The proposed methodology constructs a PCE of the random vector together with an associated generator that samples from the target probability distribution which is estimated from data concentrated in the neighborhood of the manifold. The method is robust and remains efficient for high dimension and large datasets. The resulting polynomial chaos construction on manifolds permits the adaptation of many uncertainty quantification and statistical tools to emerging questions motivated by data-driven queries.","Min-Hash, as a member of the Locality Sensitive Hashing (LSH) family for sketching sets, plays an important role in the big data era. It is widely used for efficiently estimating similarities of bag-of-words represented data and has been extended to dealing with multi-sets and real-value weighted sets. Improved Consistent Weighted Sampling (ICWS) has been recognized as the state-of-the-art for real-value weighted Min-Hash. However, the algorithmic implementation of ICWS is flawed because it violates the uniformity of the Min-Hash scheme. In this paper, we propose a Canonical Consistent Weighted Sampling (CCWS) algorithm, which not only retains the same theoretical complexity as ICWS but also strictly complies with the definition of Min-Hash. The experimental results demonstrate that the proposed CCWS algorithm runs faster than the state-of-the-arts while achieving similar classification performance on a number of real-world text data sets.",0
7464d967-2f7d-4786-abd1-443059f64bb9,60468a2e-c259-497e-b6bf-98e68c48bf36,"Heterogeneous systems have increased their popularity in recent years due to the high performance and reduced energy consumption capabilities provided by using devices such as GPUs or Xeon Phi accelerators. This paper proposes a checkpoint-based fault tolerance solution for heterogeneous applications, allowing them to survive fail-stop failures in the host CPU or in any of the accelerators used. Besides, applications can be restarted changing the host CPU and/or the accelerator device architecture, and adapting the computation to the number of devices available during recovery. The proposed solution is built combining CPPC (ComPiler for Portable Checkpointing), an application-level checkpointing tool, and HPL (Heterogeneous Programming Library), a library that facilitates the development of OpenCL-based applications. Experimental results show the low overhead introduced by the proposal and prove its portability and adaptability benefits.","In the Internet of Things, tremendous data is generated by huge number of things and stored in globally distributed data repositories. In this respect, many IoT applications would need to find and get the data indirectly from the data repositories or directly from things. GS1, global leading standard organization, firstly presents the concept of Discovery Service (DS) to find the desired EPC Information Services (EPCIS) like data repositories for things. To realize GS1 DS, many works are proposed with considerations of performance and security issues. However, most works are only applied to the Inter-DS finding one of distributed Intra-DSes; thus deterioration in the Intra-DS actually finding desired data repositories may adversely affect entire DS. In this paper, we propose Oliot-Discovery Service (DS) which deals with performance as well as security issues by especially focusing on Intra-DS aspect. For this, we have designed and implemented the access control pursuing the fine-grained access control model and the two-layered storage architecture comprised of cache and main databases. Moreover, it supports not only indirect access to things' data through the data repositories but also direct access to things which would be also required for many IoT applications. In order to show feasibility of Oliot-DS, we have constructed experimental test-bed and evaluated the performance. The experiment results show that Oliot-DS provides durability against many user transactions, and the reasonable write and read performances by preventing unauthorized access.",0
cc5038dc-75dd-40e8-9372-595d8edac607,17fb843a-827b-4578-859a-664f136dd586,"In recent years, advances in microelectronics have allowed the development of low-power, low-cost, and small devices with sensing, computing, and wireless communication capabilities. An important criterion on the design and operation of these devices is their energy consumption. Two factors that affect the energy consumption of the sensor network are computation and communication. The simple strategy of locally processing the acquired data and transmitting it, is not optimal from the energy consumption point of view, relative to other strategies based on distributed processing and successive transmission of partially processed data. In this paper, we analyze the energy tradeoff between computation and communication resources in order to minimize the total energy consumption. We propose a heuristic solution to the stated sensor network problem for a multimedia application using Strong Arm RISC processors to perform a certain data compression algorithm.","This work aims at demonstrating the usefulness of exploiting novel image-processing tools for moving-object detection and classification in the context of an actual application involving the remote monitoring of a tourist site. The application concerns outdoor people counting for tourist-flow estimation in a constrained environment. The technical problems to be solved are concerned with: (a) the design and implementation of low-complexity background updating and change detection algorithms able to adapt themselves to the time-varying illumination scene conditions, and (b) the integration of real-time pattern-recognition tools in order to distinguish group of persons to be counted from other objects present in the scene. The achieved results have proven that the proposed system makes it possible to obtain reliable people counting in different environmental situations, with an absolute mean error at most equal to 10%.",1
05de0628-5f0d-4c54-a8df-986c135d0a7e,57d658af-322f-4f0e-a513-233d18d4a0c6,"Time-Triggered Ethernet (TTEthernet) improved from Avionics Full Duplex Switched Ethernet (AFDX) is supposed to enhance the determination by introducing time-triggered mechanism, while indeterminacy problem still exists in rate-constrained (RC) flows thus requiring worst-case latency analysis. Traditional network calculus model used for AFDX is not suitable for TTEthernet due to time-triggered (TT) flow mandatory competition for network resource. In this paper, we derive formula of traffic delay for RC flows in TTEthernet with intensive TT-schedule schema under the condition of preemption transmission mode, expand performance analysis scope to support multi-priority flows through assuming TT flow as the highest-priority RC flow when considering the pessimism of scheduling and verify the practicability of modified model by calculating its algorithmic complexity. Experiments show that our model gives effective latency upper bound which is slightly beyond exact value but no more than 16.7% and sustains rapid calculation for a real complicated network configuration within 3 seconds compared with other existing models.","We study performance limits of solutions to utility maximization problems (e.g., max-min problems) in wireless networks as a function of the power budget $\\bar{p}$ available to transmitters. Special focus is devoted to the utility and the transmit energy efficiency (i.e., utility over transmit power) of the solution. Briefly, we show tight bounds for the general class of network utility optimization problems that can be solved by computing conditional eigenvalues of standard interference mappings. The proposed bounds, which are based on the concept of asymptotic functions, are simple to compute, provide us with good estimates of the performance of networks for any value of $\\bar{p}$ in many real-world applications, and enable us to determine points in which networks move from a noise limited regime to an interference limited regime. Furthermore, they also show that the utility and the transmit energy efficiency scales as $\\Theta(1)$ and $\\Theta(1/\\bar{p})$, respectively, as $\\bar{p}\\to\\infty$.",0
3c479ae9-db60-4b1f-b53d-b0c10588d337,c7c03b82-be33-44b0-b0ef-521942495ec7,"Many approaches have been proposed for human pose estimation in single and multi-view RGB images. However, some environments, such as the operating room, are still very challenging for state-of-the-art RGB methods. In this paper, we propose an approach for multi-view 3D human pose estimation from RGB-D images and demonstrate the benefits of using the additional depth channel for pose refinement beyond its use for the generation of improved features. The proposed method permits the joint detection and estimation of the poses without knowing a priori the number of persons present in the scene. We evaluate this approach on a novel multi-view RGB-D dataset acquired during live surgeries and annotated with ground truth 3D poses.","Flexible IT landscapes and efficient management of resources are key issues for enterprises. In cloud computing, varying requirements are discussed at application and platform level. In contrast, variability at cloud infrastructure level is seldom discussed. We have identified several variability requirements at infrastructure level from customer perspective. From service provider perspective, we also highlight which technical means needed to be employed to manage the variability. For elaboration, we provide examples for variability requirements and solutions. We also show with the help of a case study that how we can provide and manage variability using the software configuration tool Puppet. In the end, we summarize our paper and provide an outlook for future work.",0
24a46713-b82f-45ef-91f4-92f4200b20e9,1c7782d6-edec-440d-bc58-d34c212d1d04,"Meeting clock skew constraint is one of the most important tasks in the synthesis of clock trees. Moreover, the problem becomes much hard to tackle as the delay of clock signals varies dynamically during execution. Recently, it is shown that adjustable delay buffer (ADB) whose delay can be adjusted dynamically can solve the clock skew variation problem effectively. However, inserting ADBs requires non-negligible area and control overhead. Thus, all previous works have invariably aimed at minimizing the number of ADBs to be inserted, particularly under the environment of multiple power modes in which the operating voltage applied to some modules varies as the power mode changes. In this work, unlike the previous works which have solved the ADB minimization problem heuristically or locally optimally, we propose an elegant and easily adoptable solution to overcome the limitation of the previous works. Precisely, we propose  an  O( n  log  n )  time  (bottom-up traversal)  algorithm that  (1)  optimally solves the problem of minimizing the number of ADBs to be inserted with continuous delay of ADBs  and (2)  enables solving the ADB insertion problem with discrete delay of ADBs to be greatly simple and predictable . In addition, we propose (3)  a systematic solution to  an important extension to  the problem of buffer sizing combined with the ADB insertion  to further reduce the ADBs to be used.","For the cost-effective implementation of clock trees in through-silicon via (TSV)-based 3D IC designs, we propose core algorithms for 3D clock tree synthesis. For a given abstract tree topology, we propose DLE-3D (deferred layer embedding for &3Dlowbar; ICs), which optimally finds the embedding layers of tree nodes, so that the TSV cost required for a tree topology is minimized, and DME-3D (deferred merge embedding for &3Dlowbar; ICs), which is an extended algorithm of the 2D merging segment, to minimize the total wirelength in 3D design space, with the consideration of the TSV effect on delay. In addition, when an abstract tree topology is not given, we propose NN-3D (nearest neighbor selection for &3Dlowbar; ICs), which constructs a (TSV and wirelength) cost-effective abstract tree topology for 3D ICs. Through experimentation, we have confirmed that the clock tree synthesis flow using the proposed algorithms is very effective, outperforming the existing 3D clock tree synthesis in terms of the number of TSVs, total wirelength, and clock power consumption.",1
40b7a55f-f49e-47b4-ab44-e8ba3892a84c,1e2ec571-10e5-44da-b432-cd1b00745551,"Although non-English-speaking online populations are growing rapidly, support for searching non-English Web content is much weaker than for English content. Prior research has implicitly assumed English to be the primary language used on the Web, but this is not the case for many non-English-speaking regions. This research proposes a language-independent approach that uses meta-searching, statistical language processing, summarization, categorization, and visualization techniques to build high-quality domain-specific collections and to support searching and browsing of non-English information. Based on this approach, we developed SBizPort and AMedPort for the Spanish business and Arabic medical domains respectively. Experimental results showed that the portals achieved significantly better search accuracy, information quality, and overall satisfaction than benchmark search engines. Subjects strongly favored the portals' search and browse functionality and user interface. This research thus contributes to developing and validating a useful approach to non-English Web searching and providing an example of supporting decision-making in non-English Web domains.","A framework for constructing a cognitive model of usersâ€™ information searching behaviour is described. The motivation for the framework is to create explanatory and predictive theories of information searching to improve the design of information retrieval (IR) systems. The framework proposes a taxonomy of components for process models of the information seeking task, information need types and knowledge sources necessary to support the task. The framework is developed into a preliminary version of a cognitive theory of information searching by the addition of strategies and correspondence rules which predict user behaviour in different task stages according to information need types, facilities provided by the IR system and knowledge held by the user. The theory is evaluated by using claims analysis based on empirical observations of users information retrieval and by a walkthrough of an IR session to investigate how well the theory can account for empirical evidence. Results show that the theory can indicate the expert strategies which should be followed in different task contexts but predictions of actual user behaviour are less accurate. The future possibilities for employing the theoretical model as a tutorial advisor for information retrieval and as an evaluation method for IR systems are reviewed. The role and potential of cognitive theories of user task-action in Information Retrieval and Human Computer Interaction are discussed. 0 1997 Elsevier Science B.V.",1
09eddccf-30cd-4779-a2b2-5f5a15752c13,1fd20c6f-9212-4410-b7a0-9bcdaee9c858,"We study the problem of indexing text with wildcard positions, motivated by the challenge of aligning sequencing data to large genomes that contain millions of single nucleotide polymorphisms (SNPs)--positions known to differ between individuals. SNPs modeled as wildcards can lead to more informed and biologically relevant alignments. We improve the space complexity of previous approaches by giving a succinct index requiring (2 + o(1))n log Ïƒ + O(n) + O(d log n) + O(k log k) bits for a text of length n over an alphabet of size Ïƒ containing d groups of k wildcards. The new index is particularly favourable for larger alphabets and comparable for smaller alphabets, such as DNA. A key to the space reduction is a result we give showing how any compressed suffix array can be supplemented with auxiliary data structures occupying O(n) + O(d log n/d) bits to also support efficient dictionary matching queries. We present a new query algorithm for our wildcard index that greatly reduces the query working space to O(dm + m log n) bits, where m is the length of the query. We note that compared to previous results this reduces the working space by two orders of magnitude when aligning short read data to the Human genome.","We present a succinct representation of a set of  n  points on an  n  Ã— n  grid using $n\\lg n + o(n\\lg n)$ bits to support orthogonal range counting in $O(\\lg n /\\lg\\lg n)$ time, and range reporting in $O(k\\lg n/\\lg\\lg n)$ time, where  k  is the size of the output. This achieves an improvement on query time by a factor of $\\lg\\lg n$ upon the previous result of Makinen and Navarro [1], while using essentially the information-theoretic minimum space. Our data structure not only can be used as a key component in solutions to the general orthogonal range search problem to save storage cost, but also has applications in text indexing. In particular, we apply it to improve two previous space-efficient text indexes that support substring search [2] and position-restricted substring search [1]. We also use it to extend previous results on succinct representations of sequences of small integers, and to design succinct data structures supporting certain types of orthogonal range query in the plane.",1
be2ce419-842a-43e8-979c-a359b7eba3c2,234d2ce4-978a-4cf6-92a7-5e5f9fb5ed1a,"The software systems have been exposed to constant changes in a short period of time. The evolution of these systems demands a trade-off among several attributes to keep the software quality acceptable. It requires high maintainable systems and makes maintainability one of the most important quality attributes. This paper approaches the system evolution through the analysis of potential new architectures using the evaluation of maintainability level. The goal is to relate maintainability metrics applied in the source-code of OO systems, in particular CCC, to notations defined by COSMIC methods and proposes metrics-based models to assess CCC in software architectures.","This empirical research was undertaken as part of a multi-method programme of research to investigate unsupported claims made of object-oriented technology. A series of subject-based laboratory experiments, including an internal replication, tested the effect of inheritance depth on the maintainability of object-oriented software. Subjects were timed performing identical maintenance tasks on object-oriented software with a hierarchy of three levels of inheritance depth and equivalent object-based software with no inheritance. This was then replicated with more experienced subjects. In a second experiment of similar design, subjects were timed performing identical maintenance tasks on object-oriented software with a hierarchy of five levels of inheritance depth and the equivalent object-based software.",1
a2238f9b-1ea1-49ab-81a0-bcd340e9e6f7,9ff4a38b-e7ec-4452-98b5-a539c06a7ec3,"The popularity of image sharing on social media reflects the important role visual context plays in everyday conversation. In this paper, we present a novel task, Image-Grounded Conversations (IGC), in which natural-sounding conversations are generated about shared photographic images. We investigate this task using training data derived from image-grounded conversations on social media and introduce a new dataset of crowd-sourced conversations for benchmarking progress. Experiments using deep neural network models trained on social media data show that the combination of visual and textual context can enhance the quality of generated conversational turns. In human evaluation, a gap between human performance and that of both neural and retrieval architectures suggests that IGC presents an interesting challenge for vision and language research.","The P300 speller is a brain-computer interface that enables people with neuromuscular disorders to communicate based on eliciting event-related potentials (ERP) in electroencephalography (EEG) measurements. One challenge to reliable communication is the presence of refractory effects in the P300 ERP that induces temporal dependence in the user's EEG responses. We propose a model for the P300 speller as a communication channel with memory. By studying the maximum information rate on this channel, we gain insight into the fundamental constraints imposed by refractory effects. We construct codebooks based on the optimal input distribution, and compare them to existing codebooks in literature.",0
9a8fe7a6-6635-4dab-ac59-05caf8bcd043,261632ba-f2b3-4c5b-a9ac-a38eddd7ac13,"This paper studies the effect of short utterances and noise on the performance of automatic speaker recognition. We focus on calibration aspects, and propose a calibration strategy that uses quality measures to model the calibration parameters. We carry out the proposed calibration by using simple Quality Measure Functions (QMFs) of duration and measured signal-to-noise-ratio from speech segments. We test the effectiveness of the approach using two databases, the development set of the I4U collaboration for the NIST Speaker Recognition Evaluation (SRE) 2012, and the evaluation test material of NIST SRE 2012 itself. In comparison with conventional linear calibration, results show that the proposed QMF approach successfully improves the system performance in terms of both discrimination and calibration. 2015 Elsevier B.V. All rights reserved.","An evaluation of the verification and calibration performance of a face recognition system based on inter-session variability modelling is presented. As an extension to calibration through linear transformation of scores, categorical calibration is introduced as a way to include additional information about images for calibration. The cost of likelihood ratio, which is a well-known measure in the speaker recognition field, is used as a calibration performance metric. The results obtained from the challenging mobile biometrics and surveillance camera face databases indicate that linearly calibrated face recognition scores are less misleading in their likelihood ratio interpretation than uncalibrated scores. In addition, the categorical calibration experiments show that calibration can be used not only to improve the likelihood ratio interpretation of scores, but also to improve the verification performance of a face recognition system.",1
056cddde-ae88-41c1-bc62-2d663b954df0,266b32ec-d19a-475b-8f21-bcea30fcfb21,"Purpose â€“ The purpose of this article is to alert researchers to software for web tracking of information seeking behaviour, and to offer a list of criteria that will make it easier to select software. A selection of research projects based on web tracking as well as the benefits and disadvantages of web tracking are also explored.Design/methodology/approach â€“ An overview of the literature, including clarification of key concepts, a brief overview of studies of web information seeking behaviour based on web tracking, identification of software used, as well as the strengths and shortâ€êcomings noted for web tracking is used as a background to the identification of criteria for the selection of web tracking software.Findings â€“ Web tracking can offer very valuable information for the development of websites, portals, digital libraries, etc. It, however, needs to be supplemented by qualitative studies, and researchers need to ensure that the tracking software will collect the data required.Research limitations...","Abstract#R##N##R##N#Research on Web searching is at an incipient stage. This aspect provides a unique opportunity to review the current state of research in the field, identify common trends, develop a methodological framework, and define terminology for future Web searching studies. In this article, the results from published studies of Web searching are reviewed to present the current state of research. The analysis of the limited Web searching studies available indicates that research methods and terminology are already diverging. A framework is proposed for future studies that will facilitate comparison of results. The advantages of such a framework are presented, and the implications for the design of Web information retrieval systems studies are discussed. Additionally, the searching characteristics of Web users are compared and contrasted with users of traditional information retrieval and online public access systems to discover if there is a need for more studies that focus predominantly or exclusively on Web searching. The comparison indicates that Web searching differs from searching in other environments.",1
40bdad0e-cca5-42bd-a9ed-9ea827f6d0ad,266b32ec-d19a-475b-8f21-bcea30fcfb21,"L'article explore les directions prises par la recherche ces cinq dernieres annees dans le domaine de l'indexation et du classement operes par les moteurs de recherche sur le Web. L'accent est mis sur les etudes qui tentent de caracteriser le Web en tant qu'environnement pour la recherche d'information et de determiner l'etendue de l'indexation realisee par les moteurs de recherche, ainsi que sur les etudes qui developpent et evaluent des techniques d'indexation et de recherche automatisees. D'autres questions liees a l'indexation et au classement sont mentionnees (indexation de citations, relevance feedback et elargissement de requete, recherche de pages liees, questions-reponses sur le Web), ainsi que la recherche concernant le comportement des utilisateurs.","Abstract#R##N##R##N#Research on Web searching is at an incipient stage. This aspect provides a unique opportunity to review the current state of research in the field, identify common trends, develop a methodological framework, and define terminology for future Web searching studies. In this article, the results from published studies of Web searching are reviewed to present the current state of research. The analysis of the limited Web searching studies available indicates that research methods and terminology are already diverging. A framework is proposed for future studies that will facilitate comparison of results. The advantages of such a framework are presented, and the implications for the design of Web information retrieval systems studies are discussed. Additionally, the searching characteristics of Web users are compared and contrasted with users of traditional information retrieval and online public access systems to discover if there is a need for more studies that focus predominantly or exclusively on Web searching. The comparison indicates that Web searching differs from searching in other environments.",1
920ed5bd-946b-4f7a-bac8-6b2f7cd8e7ca,26731f93-e26b-48e1-8616-f7d97e438240,"Let G be a connected graph of order n and independence number Î±. We prove that G has a spanning tree with average distance at most 23Î±, if niÂ_?2Î±-1, and at most Î±+2, if n>2Î±-1. As a corollary, we obtain, for n sufficiently large, an asymptotically sharp upper bound on the average distance of G in terms of its independence number. This bound, apart from confirming and improving on a conjecture of Graffiti [8], is a strengthening of a theorem of Chung [1], and that of Fajtlowicz and Waller [8], on average distance and independence number of a graph.","Abstract#R##N##R##N#The transmission of a graph or digraph G is the sum of all distances in G. Strict bounds on the transmission are collected and extended for several classes of graphs and digraphs. For example, in the class of 2-connected or 2-edge-connected graphs of order n, the maximal transmission is realized only by the cycle Cn. The independence of the transmission on the diameter or radius is shown. Remarks are also given about the NP-hardness of some related algorithmic problems.",1
9314bdbe-7202-474c-b07c-7b3ba4544fa1,2df9773f-2923-40a9-be29-988816fb7c0a,"Cryptographic types are a way to express cryptographic guarantees (of secrecy and integrity) in a type system for a network programming language. This allows some of these guarantees to be checked statically, before a network program executes. Where dynamic checks are required, these are represented at the source language level as dynamic type-checking, and are translated by the compiler to lower level cryptographic operations. Static checking has the important advantage that it provides static guarantees of the reliability of a network application. It can also help to avoid the unnecessary overhead of run-time cryptographic operations where communication is through a trusted medium (e.g., the OS kernel, or a trusted subnet). Cryptographic types can also be used to build application-specific security protocols, where type-checking in the lower layers of the protocol stack verifies security properties for upper layers. Cryptographic types are described formally using two process calculi: a simple but limited calculus of virtual and actual cryptographic operations, the sec-calculus; and a more sophisticated calculus of type-based cryptographic operations, the ec-calculus. Correctness is verified for a scheme for compiling type operations in the ec-calculus to cryptographic operations.","Statically typed programming languages allow earlier errorchecking, better enforcement of diciplined programming styles, and thegeneration of more efficient object code than languages where all typeconsistency checks are performed at run time. However, even instatically typed languages, there is often the need to deal with datawhose type cannot be determined at compile time. T o handlesuch situations safely, we propose to add a type Dynamic  whose values are pairs of a value v  and a type tag T  where  v has the type denoted by  T . Instances of Dynamic  are built with an explicittagging   construct and inspected with a type safe typecase  construct.  This paper explores the syntax, operational semantics, and denotational semantics of a simple language that includes the type Dynamic . We give examples of howdynamically typed values can be used in programming. Then we discuss anoperational semantics for our language and obtain a soundness theorem. Wepresent two formulations of the denotational semantics of this languageand relate them to the operational semantics. Finally, we consider theimplications of polymorphism and some implementation issues.",1
